name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hyde Park, London, United Kingdom",2023-06-05T16:00:00,17.6,17.6,7.7,52.13,0,0,,0,0,27.3,15.2,42,1023.4,36.4,43.3,160,0.6,2,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T17:00:00,17.8,17.8,8.3,53.88,0,0,,0,0,27.7,16.7,36,1023.1,32,41.3,133,0.5,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T18:00:00,17.1,17.1,7.9,54.44,0,0,,0,0,30.8,19.4,54,1022.9,32,37.9,84,0.3,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T19:00:00,16.6,16.6,8.1,57.25,0,0,,0,0,26.6,17.6,44,1022.9,22,39.3,58,0.2,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T20:00:00,15.8,15.8,7.7,58.47,0,0,,0,0,27,16.6,52,1023,70.9,29.1,63,0.2,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T21:00:00,15,15,7.6,61.19,0,0,,0,0,26.6,14.1,37,1023.2,68.8,30.6,9,0,0,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T22:00:00,13.6,13.6,6.4,61.68,0,0,,0,0,26.2,16.7,54,1023.7,100,32.8,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-05T23:00:00,13,13,6.6,64.86,0,0,,0,0,28.8,17.6,61,1024.1,100,35.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T00:00:00,12.6,12.6,6.6,67.05,0,0,,0,0,29.3,18.9,54,1024.2,100,33.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T01:00:00,12.3,12.3,6.3,66.98,0,0,,0,0,25.8,15.1,54,1024.2,100,31.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T02:00:00,11.8,11.8,6.5,70.07,0,0,,0,0,27,17.7,58,1024.2,100,31.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T03:00:00,12,12,6.8,70.67,0,0,,0,0,27.7,15.6,58,1024.1,100,27.7,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T04:00:00,11.8,11.8,6.8,71.65,0,0,,0,0,29.3,17.2,50,1023.9,100,27.7,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T05:00:00,11.8,11.8,6.9,71.66,0,0,,0,0,25.9,16.6,54,1023.5,100,29.1,5,0,0,,Overcast,cloudy,"03680099999,F6665,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T06:00:00,12,12,7.1,72.11,0,0,,0,0,24.9,15.4,50,1023.6,100,29.7,17,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T07:00:00,12.1,12.1,7.1,71.18,0,0,,0,0,25.2,16.8,59,1023.6,100,37.1,53,0.2,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T08:00:00,13,13,7.2,67.68,0,0,,0,0,29.5,18.2,47,1023.5,100,33.7,104,0.4,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T09:00:00,13.1,13.1,7.6,69.38,0,0,,0,0,33.8,17.9,53,1023.9,100,41.1,107,0.4,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T10:00:00,13.5,13.5,7.5,67.17,0,0,,0,0,28.9,17.3,47,1024,100,41.1,115,0.4,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T11:00:00,14,14,7.8,66.39,0,0,,0,0,30,18.6,54,1024.1,100,41.1,192,0.7,2,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T12:00:00,14.3,14.3,7.8,65.14,0,0,,0,0,27.3,18.4,58,1024,100,37.1,216,0.8,2,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T13:00:00,14.6,14.6,7.7,63.02,0,0,,0,0,29.3,17.3,54,1023.8,100,37.7,293,1.1,3,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T14:00:00,15.1,15.1,8.1,62.92,0,0,,0,0,32,21.2,61,1023.4,98.9,43.7,271,1,3,,Overcast,cloudy,"03769099999,03680099999,D5621,03672099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T15:00:00,16,16,7.2,55.73,0,0,,0,0,30.8,19.4,56,1023.1,94,43.9,323,1.2,3,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T16:00:00,16.3,16.3,7.7,56.49,0,0,,0,0,29.3,19.4,53,1022.9,85.6,42.5,157,0.6,2,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T17:00:00,16.5,16.5,7.4,54.76,0,0,,0,0,28.8,17.1,50,1022.3,77.2,43.9,152,0.5,2,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T18:00:00,16.3,16.3,7.9,57.28,0,0,,0,0,26.7,17.4,51,1022.3,85.6,42.5,98,0.4,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T19:00:00,15.3,15.3,8.2,62.24,0.012,100,rain,0,0,27,16.8,56,1022.4,82.8,38.5,96,0.3,1,,"Rain, Partially cloudy",rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T20:00:00,14.6,14.6,7.7,62.98,0,0,,0,0,24.8,16.6,50,1022.4,68.1,34.5,52,0.2,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T21:00:00,13.6,13.6,7.2,64.96,0,0,,0,0,26.2,15.7,47,1023,82.8,31.1,14,0.1,0,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T22:00:00,13.1,13.1,7.1,66.68,0,0,,0,0,25.6,16,56,1023.3,96.8,27.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-06T23:00:00,12.8,12.8,7.1,68.48,0,0,,0,0,27.7,16.1,53,1023.3,100,24.5,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T00:00:00,12.3,12.3,6.9,69.33,0,0,,0,0,25.9,15.5,54,1023.3,100,24.2,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T01:00:00,12.1,12.1,7.1,71.64,0,0,,0,0,27,16.8,61,1023.3,96.8,24.5,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T02:00:00,11.8,11.8,7.3,74.03,0,0,,0,0,27.7,18.3,61,1023.1,100,24,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T03:00:00,11.1,11.1,7,75.96,0,0,,0,0,25.2,16.3,57,1022.9,100,24,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T04:00:00,11.1,11.1,7,76,0,0,,0,0,29.3,17.6,61,1022.5,100,23.4,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T05:00:00,11.1,11.1,7.1,76.54,0,0,,0,0,25.9,16.3,60,1022.4,100,20.6,6,0,0,,Overcast,cloudy,"03680099999,F6665,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T06:00:00,11,11,7.2,77.06,0,0,,0,0,26.6,16.7,58,1022.4,100,20.6,13,0,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T07:00:00,11,11,7.3,78.06,0,0,,0,0,27,17.6,54,1022.5,100,20.6,34,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T08:00:00,11.5,11.5,7.4,75.61,0,0,,0,0,27,17,65,1023,100,20.8,67,0.2,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T09:00:00,11.6,11.6,7.7,76.57,0,0,,0,0,24.5,15.4,57,1023.1,100,23.1,133,0.5,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T10:00:00,12.8,12.8,8.1,73.25,0,0,,0,0,25.9,15.5,65,1023,100,23.4,197,0.7,2,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T11:00:00,14,14,8.4,68.7,0,0,,0,0,23.5,15.3,70,1022.9,96.8,21.4,280,1,3,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T12:00:00,16,16,9.2,63.79,0,0,,0,0,30.1,16.7,66,1022.3,68,24,413,1.5,4,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T13:00:00,18,18,10.1,60.1,0,0,,0,0,26.7,16,72,1022,2.8,26.5,856,3.1,9,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T14:00:00,19.3,19.3,10.2,55.47,0,0,,0,0,28.8,16.2,56,1021.4,0,28.8,647,2.3,6,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T15:00:00,21.3,21.3,10.6,50.73,0,0,,0,0,28.8,17.1,59,1021,0,27.7,426,1.5,4,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T16:00:00,21.5,21.5,11.3,52.37,0,0,,0,0,27.7,16.3,76,1020.4,0,29.7,185,0.7,2,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T17:00:00,20.6,20.6,11.1,54.52,0,0,,0,0,29.5,18.4,70,1020.1,0,29.7,69,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T18:00:00,20.1,20.1,10.7,54.77,0,0,,0,0,30.1,18.2,80,1019.7,13.6,29.7,54,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T19:00:00,18.2,18.2,10.6,61.07,0,0,,0,0,28.8,19.4,77,1019.7,0,29.7,47,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T20:00:00,16.9,16.9,10.3,65.41,0,0,,0,0,27.3,17.7,70,1020.1,0,30.8,53,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T21:00:00,15.6,15.6,9.8,68.37,0,0,,0,0,25.5,15.8,80,1020.4,0,23.4,13,0,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T22:00:00,14.1,14.1,9.3,72.91,0,0,,0,0,27.3,15.9,73,1021.1,0,26.9,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-07T23:00:00,13.1,13.1,9,76.18,0,0,,0,0,30.7,18.8,70,1021.2,2.8,24.6,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T00:00:00,12.1,12.1,7.7,74.18,0,0,,0,0,25.9,16.1,63,1021.3,14,22,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T01:00:00,11.1,11.1,7.3,77.62,0,0,,0,0,24.9,16.8,67,1021.2,28,22,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T02:00:00,11.1,11.1,7.5,78.71,0,0,,0,0,27.7,15.1,64,1021,96.8,20.3,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T03:00:00,11.1,11.1,7.3,77.69,0,0,,0,0,27,17.1,60,1020.6,100,22.3,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T04:00:00,11.1,11.1,7.3,77.66,0,0,,0,0,25.6,16.8,64,1020.5,100,22.6,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T05:00:00,11,11,7.1,77.12,0,0,,0,0,26.7,17.3,68,1020.4,100,23.1,7,0,0,,Overcast,cloudy,"03680099999,F6665,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T06:00:00,11,11,7.2,77.06,0,0,,0,0,25.6,16.6,64,1020.3,100,24,22,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T07:00:00,11.1,11.1,7.2,76.54,0,0,,0,0,30.1,18.2,60,1020.3,100,24,67,0.2,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T08:00:00,11.6,11.6,7.2,74.03,0,0,,0,0,27.4,15.6,59,1020.2,100,26,139,0.5,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T09:00:00,13.5,13.5,7.9,68.71,0,0,,0,0,24.9,16.2,65,1020.2,88.8,26.8,214,0.8,2,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T10:00:00,14.6,14.6,7.9,63.99,0,0,,0,0,26.7,15.8,61,1019.9,32.1,27.7,654,2.4,7,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T11:00:00,16.3,16.3,8.7,60.5,0,0,,0,0,25.2,16.2,70,1019.4,2.8,29.7,749,2.7,7,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T12:00:00,18.5,18.5,9.2,54.48,0,0,,0,0,30.4,16.7,71,1019,0,31.7,820,3,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T13:00:00,19.8,19.8,9.1,50.25,0,0,,0,0,26.2,15.1,61,1018.3,0,31.1,855,3.1,9,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T14:00:00,20.7,20.7,9.4,48.32,0,0,,0,0,35.6,14,60.7,1017,1.9,,,,,,Clear,clear-day,remote
"Hyde Park, London, United Kingdom",2023-06-08T15:00:00,21.5,21.5,8.4,42.94,0,0,,0,0,30.2,18.9,57,1017.2,0,49.8,448,1.6,4,,Clear,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T16:00:00,22.1,22.1,8.2,40.85,0,0,,0,0,31.1,19.1,70,1016.6,0,33.7,157,0.6,2,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T17:00:00,21.3,21.3,10.5,49.94,0,0,,0,0,30.1,19.6,63,1016.1,0,35.1,63,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T18:00:00,20.6,20.6,10.6,52.86,0,0,,0,0,34,20.2,60,1015.5,0,35.1,51,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T19:00:00,19.4,19.4,11,58.41,0,0,,0,0,30.1,18.6,70,1015.3,0,33.7,261,0.9,3,,Clear,clear-day,"03680099999,F6665,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T20:00:00,18.7,18.7,10.8,60.29,0,0,,0,0,29.6,18.7,84,1015.5,0,33.1,28,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T21:00:00,17.6,17.6,10.6,63.4,0,0,,0,0,27.1,17.7,66,1016.1,0,31.1,15,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T22:00:00,16.5,16.5,8.6,59.45,0,0,,0,0,30.1,18.5,63,1016.4,0,28,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-08T23:00:00,15,15,8.2,63.63,0,0,,0,0,30.7,20.6,64,1016.5,0,27.7,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T00:00:00,13.6,13.6,8.5,71.33,0,0,,0,0,29.3,17.9,60,1016.4,0,27.7,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T01:00:00,12.6,12.6,8.8,77.68,0,0,,0,0,26.6,14.6,56,1016.3,0,22,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T02:00:00,12.1,12.1,9.1,82.02,0,0,,0,0,25.6,15.5,63,1016,32.1,17.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T03:00:00,12.1,12.1,9.3,83.18,0,0,,0,0,28.3,17.4,67,1015.6,92.8,13.9,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T04:00:00,12.1,12.1,9.4,83.18,0,0,,0,0,28.3,16.2,57,1015.3,100,13.2,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T05:00:00,12,12,9.2,82.65,0,0,,0,0,23.1,14.3,53,1015.1,100,13.6,7,0,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T06:00:00,12,12,9.3,83.68,0,0,,0,0,23.1,16.1,57,1015.3,100,13.3,26,0.1,0,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T07:00:00,12.6,12.6,9.6,82.14,0,0,,0,0,24.8,16.3,47,1015.3,100,12.9,57,0.2,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T08:00:00,13.1,13.1,10,81.61,0,0,,0,0,30.8,18.6,58,1015.2,100,13.9,143,0.5,1,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T09:00:00,15.5,15.5,10.8,73.78,0,0,,0,0,26.6,18.9,58,1015.2,92.8,15.8,496,1.8,5,,Overcast,cloudy,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T10:00:00,17.6,17.6,11.4,66.78,0,0,,0,0,30.1,19.6,64,1014.9,28,18.4,612,2.2,6,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T11:00:00,19.8,19.8,12.2,61.34,0,0,,0,0,29.3,18.9,64,1014.2,2.8,19.2,724,2.6,7,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T12:00:00,21.6,21.6,13.3,59.29,0,0,,0,0,30.4,18.7,67,1013.9,0,20,810,2.9,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T13:00:00,23.1,23.1,12.9,52.51,0,0,,0,0,36.3,22.1,67,1013.2,0,20.8,838,3,8,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T14:00:00,24.5,24.5,12.9,48.31,0,0,,0,0,35.7,20.9,70,1013,0,22,723,2.6,7,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T15:00:00,25.6,25.6,13.2,46.1,0,0,,0,0,37.1,21.4,72,1012.6,0,22.8,347,1.2,3,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T16:00:00,25.6,25.6,14.1,49.03,0,0,,0,0,33.9,20.6,68,1012.4,0,22.8,95,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T17:00:00,24.3,24.3,13.3,50.26,0,0,,0,0,35.6,22.7,89,1012.2,0,24,62,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T18:00:00,24,24,13.3,51.23,0,0,,0,0,36,23.2,82,1012.2,0,25.4,49,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T19:00:00,23.1,23.1,12.6,51.59,0,0,,0,0,34,22.9,85,1012.5,0,27.7,45,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T20:00:00,22.6,22.6,12.4,52.31,0,0,,0,0,26.2,18.1,81,1012.5,0,25.7,54,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T21:00:00,22,22,13.3,57.96,0,0,,0,0,25.5,14.7,69,1013,0,19.9,17,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T22:00:00,20.3,20.3,13.2,63.5,0,0,,0,0,27,16.3,59,1013.4,0,18.5,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-09T23:00:00,19,19,13.3,69.73,0,0,,0,0,22.3,14,49,1013.5,0,17.4,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T00:00:00,17.8,17.8,13.1,74.16,0,0,,0,0,22.4,12.8,46,1013.9,0,15.7,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T01:00:00,17.1,17.1,12.8,76.09,0,0,,0,0,19.6,12.1,39,1013.9,8.4,14.2,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T02:00:00,16.6,16.6,12.6,77.57,0,0,,0,0,18.9,11.4,39,1013.4,14.9,13.4,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T03:00:00,15.5,15.5,11.8,78.96,0,0,,0,0,16.9,11.4,39,1013.3,0,12,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T04:00:00,14.6,14.6,11.4,80.97,0,0,,0,0,15.4,10.9,39,1013.3,0,10.9,0,0,0,,Clear,clear-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T05:00:00,14,14,11.2,82.93,0,0,,0,0,15.1,8.3,40,1013.2,0,10.4,9,0,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T06:00:00,14.1,14.1,11.3,83.46,0,0,,0,0,18.2,9,36,1013.2,0,10.6,31,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"Hyde Park, London, United Kingdom",2023-06-10T07:00:00,15.1,15.1,11.7,79.85,0,0,,0,0,12.6,8.9,42,1013.2,0,13,62,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
